ID,Maths,Science
50385,58,56
50386,87,62
50387,82,60
50388,83,71
50389,74,69
50390,73,68
50391,95,57
50392,83,77
50393,71,91
50394,48,87
50395,77,95
50396,90,94
50397,79,58
50398,96,61
50399,66,52
50400,48,42
50401,95,58
50402,41,63
50403,93,52
50404,47,73
50405,90,78
50406,52,52
50407,58,58
50408,73,62
50409,53,69
50410,44,72
50411,93,74
50412,83,60
50413,66,82
50414,69,44
50415,82,78
50416,49,67
50417,57,87
50418,80,50
50419,75,61
50420,97,71
50421,60,45
50422,91,93
50423,48,43
50424,53,90
50425,95,43
50426,83,54
50427,44,45
50428,72,63
50429,95,40
50430,100,70
50431,73,99
50432,50,47
50433,40,70
50434,65,40
50435,89,63
50436,66,80
50437,76,40
50438,100,84
50439,44,50
50440,59,98
50441,60,83
50442,87,83
50443,42,70
50444,42,100
50445,40,69
50446,77,87
50447,94,81
50448,62,55
50449,53,71
50450,69,41
50451,76,57
50452,50,95
50453,85,90
50454,99,52
50455,48,80
50456,78,50
50457,95,67
50458,61,43
50459,89,45
50460,93,74
50461,54,77
50462,71,44
50463,81,91
50464,57,95
50465,94,99
50466,43,73
50467,45,83
50468,77,85
50469,85,83
50470,59,52
50471,45,86
50472,46,100
50473,64,87
50474,77,80
50475,80,77
50476,58,48
50477,84,100
50478,61,91
50479,95,77
50480,82,67
50481,93,97
50482,61,63
50483,90,41
50484,79,65
50485,97,45
50486,75,40
50487,77,94
50488,79,81
50489,58,97
50490,46,74
50491,64,51
50492,70,100
50493,53,74
50494,63,44
50495,61,43
50496,71,72
50497,83,94
50498,78,65
50499,44,74
50500,67,79
50501,56,55
50502,100,75
50503,100,76
50504,68,59
50505,83,56
50506,57,99
50507,50,56
50508,62,79
50509,71,53
50510,56,42
50511,100,60
50512,97,84
50513,88,42
50514,98,92
50515,49,92
50516,96,80
50517,55,59
50518,90,67
50519,61,52
50520,78,79
50521,58,67
50522,79,70
50523,59,68
50524,43,71
50525,63,52
50526,54,86
50527,81,64
50528,65,55
50529,60,40
50530,96,54
50531,70,99
50532,89,46
50533,95,73
50534,55,57
50535,86,82
50536,55,59
50537,81,91
50538,73,96
50539,58,75
50540,79,67
50541,61,57
50542,60,54
50543,73,49
50544,66,97
50545,90,56
50546,53,67
50547,78,55
50548,98,76
50549,89,41
50550,69,68
50551,51,72
50552,67,87
50553,67,52
50554,41,92
50555,61,54
50556,59,62
50557,63,96
50558,69,94
50559,49,61
50560,80,82
50561,95,42
50562,97,63
50563,97,58
50564,60,86
50565,65,100
50566,47,93
50567,85,90
50568,49,61
50569,96,79
50570,87,100
50571,68,71
50572,76,78
50573,52,99
50574,77,95
50575,44,57
50576,40,43
50577,65,65
50578,42,81
50579,41,67
50580,85,78
50581,66,96
50582,89,64
50583,99,43
50584,92,40
50585,78,94
50586,87,48
50587,46,63
50588,44,67
50589,73,44
50590,77,100
50591,49,75
50592,81,91
50593,82,51
50594,58,90
50595,64,45
50596,41,42
50597,84,100
50598,87,54
50599,51,72
50600,47,71
50601,57,41
50602,58,54
50603,65,79
50604,77,93
50605,95,80
50606,55,65
50607,46,59
50608,88,68
50609,82,41
50610,52,80
50611,91,69
50612,63,46
50613,85,57
50614,52,57
50615,67,78
50616,90,86
50617,76,94
50618,63,75
50619,86,69
50620,77,63
50621,61,55
50622,100,86
50623,60,67
50624,84,89
50625,98,88
50626,93,80
50627,82,81
50628,55,57
50629,100,97
50630,92,79
50631,90,52
50632,44,74
50633,70,90
50634,58,40
50635,91,44
50636,88,97
50637,81,59
50638,46,83
50639,82,45
50640,91,50
50641,100,72
50642,60,68
50643,58,40
50644,61,87
50645,82,68
50646,54,69
50647,76,43
50648,94,65
50649,41,99
50650,46,75
50651,60,69
50652,99,40
50653,60,69
50654,94,42
50655,62,95
50656,70,88
50657,89,54
50658,67,82
50659,55,47
50660,67,82
50661,58,88
50662,98,51
50663,63,85
50664,64,85
50665,54,56
50666,86,93
50667,93,57
50668,61,57
50669,56,63
50670,56,47
50671,77,48
50672,96,72
50673,78,44
50674,86,100
50675,40,72
50676,62,44
50677,96,90
50678,91,80
50679,60,42
50680,70,79
50681,43,88
50682,63,77
50683,62,67
50684,50,66
50685,53,48
50686,48,95
50687,51,83
50688,98,40
50689,85,82
50690,85,51
50691,52,73
50692,62,96
50693,58,44
50694,64,83
50695,85,81
50696,46,87
50697,83,95
50698,70,48
50699,51,90
50700,47,62
50701,52,95
50702,89,41
50703,49,70
50704,86,67
50705,49,70
50706,62,56
50707,83,51
50708,54,70
50709,90,68
50710,68,63
50711,79,48
50712,91,50
50713,97,78
50714,87,48
50715,83,44
50716,96,79
50717,72,93
50718,79,55
50719,59,45
50720,89,59
50721,68,47
50722,99,45
50723,59,81
50724,90,78
50725,74,100
50726,85,71
50727,63,92
50728,54,46
50729,99,74
50730,91,56
50731,99,79
50732,88,46
50733,40,84
50734,43,63
50735,50,42
50736,98,81
50737,66,72
50738,98,51
50739,46,59
50740,65,45
50741,79,96
50742,99,47
50743,43,87
50744,67,68
50745,59,68
50746,67,63
50747,92,57
50748,58,70
50749,47,58
50750,60,49
50751,77,65
50752,43,55
50753,52,66
50754,42,50
50755,99,44
50756,64,75
50757,68,41
50758,56,87
50759,100,90
50760,93,85
50761,79,68
50762,56,47
50763,98,51
50764,84,62
50765,65,73
50766,97,49
50767,74,90
50768,58,84
50769,86,90
50770,67,43
50771,55,63
50772,83,94
50773,96,97
50774,80,47
50775,99,49
50776,62,48
50777,64,99
50778,97,51
50779,77,86
50780,69,72
50781,87,51
50782,93,76
50783,97,50
50784,96,48
50785,82,54
50786,45,93
50787,41,40
50788,67,46
50789,51,68
50790,97,72
50791,76,78
50792,86,99
50793,69,49
50794,92,55
50795,57,56
50796,94,91
50797,69,93
50798,60,65
50799,69,53
50800,58,50
50801,100,49
50802,79,97
50803,96,60
50804,93,95
50805,70,79
50806,87,84
50807,44,62
50808,58,68
50809,72,47
50810,71,68
50811,51,58
50812,67,42
50813,40,51
50814,46,82
50815,60,45
50816,91,77
50817,81,57
50818,78,56
50819,43,80
50820,87,81
50821,78,53
50822,68,91
50823,43,72
50824,60,47
50825,57,59
50826,78,43
50827,67,60
50828,95,73
50829,80,43
50830,90,49
50831,67,59
50832,41,53
50833,79,98
50834,88,44
50835,43,73
50836,77,66
50837,63,96
50838,42,44
50839,77,91
50840,52,51
50841,70,45
50842,58,76
50843,85,66
50844,53,74
50845,99,90
50846,50,82
50847,58,84
50848,95,40
50849,74,65
50850,74,55
50851,60,49
50852,41,87
50853,94,88
50854,52,93
50855,100,74
50856,75,56
50857,96,46
50858,54,93
50859,50,91
50860,76,97
50861,88,80
50862,54,60
50863,84,65
50864,68,59
50865,54,84
50866,71,80
50867,82,52
50868,74,78
50869,92,92
50870,95,71
50871,92,70
50872,45,70
50873,89,94
50874,73,60
50875,48,91
50876,97,99
50877,88,79
50878,73,66
50879,67,77
50880,49,73
50881,43,48
50882,57,79
50883,48,72
50884,74,68
50885,99,91
50886,71,58
50887,57,48
50888,74,100
50889,73,54
50890,52,58
50891,76,68
50892,95,98
50893,69,51
50894,56,77
50895,62,69
50896,90,48
50897,57,44
50898,40,100
50899,42,51
50900,79,48
50901,67,55
50902,70,41
50903,50,93
50904,91,40
50905,79,99
50906,98,80
50907,74,50
50908,79,75
50909,98,82
50910,56,99
50911,51,60
50912,94,97
50913,65,81
50914,46,66
50915,53,62
50916,49,49
50917,63,88
50918,64,48
50919,98,60
50920,90,76
50921,83,87
50922,81,87
50923,92,42
50924,86,63
50925,93,43
50926,63,62
50927,53,72
50928,64,76
50929,65,46
50930,43,71
50931,70,54
50932,44,43
50933,51,54
50934,55,60
50935,84,95
50936,83,71
50937,98,71
50938,75,41
50939,51,76
50940,90,69
50941,86,83
50942,56,43
50943,45,89
50944,62,53
50945,68,69
50946,76,49
50947,53,83
50948,58,79
50949,68,88
50950,73,66
50951,50,87
50952,78,40
50953,75,55
50954,98,78
50955,63,96
50956,89,61
50957,59,65
50958,84,72
50959,82,80
50960,79,63
50961,89,87
50962,86,70
50963,93,93
50964,85,82
50965,56,59
50966,42,99
50967,72,97
50968,84,57
50969,41,71
50970,40,42
50971,82,70
50972,92,96
50973,77,42
50974,69,45
50975,81,98
50976,59,59
50977,65,44
50978,66,47
50979,65,75
50980,64,77
50981,81,82
50982,85,72
50983,84,61
50984,78,86
50985,47,91
50986,42,79
50987,49,85
50988,95,93
50989,50,95
50990,51,74
50991,56,54
50992,82,59
50993,96,80
50994,42,69
50995,43,97
50996,69,47
50997,70,98
50998,43,45
50999,68,86
51000,78,80
51001,58,82
51002,44,86
51003,74,48
51004,54,77
51005,70,72
51006,42,92
51007,75,63
51008,53,49
51009,97,75
51010,69,76
51011,68,99
51012,86,45
51013,94,60
51014,69,60
51015,70,63
51016,77,54
51017,51,75
51018,47,97
51019,55,81
51020,87,61
51021,67,40
51022,51,61
51023,88,45
51024,69,93
51025,79,89
51026,78,77
51027,97,65
51028,76,60
51029,74,98
51030,68,76
51031,40,54
51032,84,83
51033,67,75
51034,65,84
51035,96,84
51036,73,90
51037,41,93
51038,71,81
51039,87,53
51040,74,47
51041,54,71
51042,54,50
51043,46,69
51044,62,63
51045,78,67
51046,84,94
51047,83,78
51048,92,44
51049,78,86
51050,49,58
51051,43,95
51052,73,100
51053,87,63
51054,67,55
51055,41,78
51056,100,49
51057,75,56
51058,60,87
51059,51,98
51060,98,80
51061,74,65
51062,52,47
51063,45,84
51064,85,49
51065,93,46
51066,52,52
51067,67,54
51068,75,75
51069,49,87
51070,43,63
51071,95,94
51072,40,82
51073,76,52
51074,64,46
51075,91,51
51076,81,89
51077,74,81
51078,75,66
51079,65,75
51080,97,81
51081,99,69
51082,62,94
51083,53,85
51084,61,45
51085,83,77
51086,77,53
51087,94,76
51088,67,98
51089,69,89
51090,51,88
51091,88,85
51092,58,79
51093,77,51
51094,90,98
51095,45,74
51096,82,75
51097,45,61
51098,90,53
51099,84,42
51100,45,66
51101,79,67
51102,78,59
51103,86,49
51104,99,49
51105,81,43
51106,89,78
51107,72,78
51108,53,91
51109,68,41
51110,54,87
51111,69,78
51112,99,81
51113,58,65
51114,59,56
51115,91,99
51116,98,70
51117,85,100
51118,58,76
51119,70,100
51120,53,69
51121,65,100
51122,54,95
51123,51,92
51124,61,87
51125,86,52
51126,85,47
51127,70,51
51128,49,44
51129,60,58
51130,99,94
51131,65,78
51132,60,72
51133,55,53
51134,67,59
51135,88,89
51136,60,86
51137,44,95
51138,54,91
51139,100,43
51140,64,72
51141,75,60
51142,61,100
51143,56,42
51144,86,98
51145,79,88
51146,62,58
51147,76,94
51148,53,45
51149,50,69
51150,98,82
51151,46,72
51152,61,53
51153,94,72
51154,92,63
51155,53,88
51156,66,98
51157,49,69
51158,59,68
51159,88,91
51160,62,77
51161,82,66
51162,97,98
51163,41,90
51164,90,56
51165,70,96
51166,65,96
51167,63,46
51168,76,45
51169,85,70
51170,63,87
51171,43,53
51172,87,71
51173,61,82
51174,54,50
51175,83,89
51176,85,54
51177,100,42
51178,66,54
51179,69,94
51180,90,47
51181,43,86
51182,81,44
51183,40,79
51184,57,60
51185,45,57
51186,61,87
51187,93,69
51188,40,81
51189,57,56
51190,48,40
51191,95,89
51192,55,47
51193,90,59
51194,82,77
51195,77,73
51196,63,59
51197,88,67
51198,89,83
51199,47,85
51200,47,86
51201,79,50
51202,89,77
51203,62,47
51204,50,61
51205,75,65
51206,61,48
51207,46,44
51208,69,99
51209,47,81
51210,95,96
51211,91,66
51212,85,47
51213,65,84
51214,63,98
51215,69,42
51216,67,48
51217,72,80
51218,54,85
51219,67,52
51220,84,71
51221,49,54
51222,56,49
51223,89,87
51224,100,60
51225,59,76
51226,97,78
51227,89,86
51228,43,77
51229,92,47
51230,79,87
51231,58,48
51232,61,88
51233,97,67
51234,84,58
51235,80,94
51236,68,68
51237,82,94
51238,55,49
51239,49,52
51240,100,58
51241,41,73
51242,64,75
51243,55,71
51244,78,73
51245,74,71
51246,87,82
51247,93,68
51248,97,80
51249,98,75
51250,96,76
51251,55,96
51252,54,56
51253,59,58
51254,52,50
51255,69,99
51256,46,63
51257,49,98
51258,58,71
51259,89,58
51260,83,48
51261,61,58
51262,87,94
51263,75,99
51264,64,55
51265,48,42
51266,74,47
51267,69,63
51268,65,74
51269,71,79
51270,95,54
51271,69,78
51272,41,71
51273,88,90
51274,80,67
51275,57,41
51276,77,69
51277,86,65
51278,92,57
51279,43,97
51280,54,73
51281,48,92
51282,99,88
51283,71,75
51284,53,48
51285,52,89
51286,44,64
51287,89,81
51288,65,65
51289,75,55
51290,68,46
51291,44,75
51292,53,63
51293,60,80
51294,45,42
51295,66,73
51296,71,59
51297,70,67
51298,52,52
51299,74,86
51300,48,92
51301,51,92
51302,57,61
51303,78,44
51304,83,94
51305,94,82
51306,46,66
51307,91,95
51308,43,90
51309,48,56
51310,62,45
51311,70,80
51312,98,93
51313,55,49
51314,89,74
51315,51,100
51316,68,42
51317,44,42
51318,71,52
51319,59,96
51320,100,63
51321,92,100
51322,53,41
51323,94,96
51324,59,78
51325,44,49
51326,83,40
51327,60,81
51328,55,99
51329,81,84
51330,71,79
51331,54,84
51332,83,75
51333,56,91
51334,81,77
51335,57,46
51336,78,87
51337,71,79
51338,98,43
51339,65,66
51340,88,57
51341,78,60
51342,40,98
51343,81,97
51344,90,83
51345,45,50
51346,59,91
51347,44,95
51348,85,76
51349,40,77
51350,97,44
51351,54,63
51352,42,85
51353,95,73
51354,63,64
51355,95,77
51356,97,82
51357,88,90
51358,60,81
51359,41,71
51360,83,66
51361,98,80
51362,86,52
51363,97,94
51364,85,76
51365,70,75
51366,85,74
51367,71,60
51368,73,80
51369,50,61
51370,100,59
51371,82,75
51372,81,85
51373,97,66
51374,84,84
51375,42,85
51376,40,74
51377,42,57
51378,43,64
51379,56,83
51380,73,49
51381,60,72
51382,73,55
51383,81,41
51384,73,90
51385,55,77
51386,42,52
51387,52,60
51388,54,89
51389,81,53
51390,91,62
51391,75,78
51392,59,63
51393,64,63
51394,74,50
51395,66,94
51396,50,88
51397,71,49
51398,95,63
51399,87,76
51400,75,79
51401,59,81
51402,56,66
51403,56,52
51404,61,40
51405,74,91
51406,91,76
51407,54,56
51408,47,45
51409,43,48
51410,75,90
51411,95,73
51412,79,59
51413,53,51
51414,68,70
51415,41,81
51416,64,82
51417,67,40
51418,100,57
51419,68,53
51420,47,51
51421,68,56
51422,59,73
51423,48,89
51424,49,57
51425,74,70
51426,93,88
51427,96,54
51428,46,62
51429,96,81
51430,99,56
51431,84,66
51432,67,81
51433,93,93
51434,77,82
51435,48,72
51436,75,42
51437,70,65
51438,63,50
51439,98,47
51440,45,41
51441,74,81
51442,48,83
51443,51,86
51444,56,57
51445,97,77
51446,52,75
51447,56,54
51448,43,83
51449,85,61
51450,70,69
51451,55,93
51452,93,74
51453,53,42
51454,99,44
51455,96,71
51456,100,82
51457,90,43
51458,93,53
51459,87,93
51460,45,100
51461,44,52
51462,99,89
51463,52,44
51464,60,98
51465,82,48
51466,46,100
51467,72,88
51468,43,49
51469,73,95
51470,59,53
51471,100,62
51472,86,42
51473,43,57
51474,69,63
51475,70,96
51476,52,99
51477,59,68
51478,85,75
51479,61,53
51480,50,40
51481,55,76
51482,73,66
51483,74,83
51484,90,82
51485,86,60
51486,69,41
51487,61,46
51488,89,54
51489,53,55
51490,71,100
51491,83,89
51492,90,48
51493,90,82
51494,42,95
51495,98,98
51496,83,71
51497,48,71
51498,82,44
51499,43,52
51500,45,68
51501,89,51
51502,63,48
51503,41,46
51504,42,54
51505,53,41
51506,56,88
51507,99,88
51508,54,48
51509,46,83
51510,57,100
51511,55,97
51512,42,98
51513,69,84
51514,89,98
51515,44,66
51516,48,52
51517,60,80
51518,48,81
51519,88,42
51520,55,70
51521,41,59
51522,82,82
51523,91,51
51524,64,84
51525,70,84
51526,46,60
51527,41,72
51528,81,58
51529,69,72
51530,75,41
51531,76,47
51532,100,59
51533,82,73
51534,70,72
51535,81,100
51536,53,51
51537,88,86
51538,55,67
51539,80,46
51540,88,86
51541,68,63
51542,66,46
51543,100,51
51544,46,68
51545,78,67
51546,60,41
51547,93,75
51548,66,86
51549,84,93
51550,88,51
51551,42,81
51552,51,40
51553,60,79
51554,80,75
51555,66,47
51556,87,55
51557,71,81
51558,43,78
51559,66,57
51560,58,59
51561,76,75
51562,56,79
51563,41,91
51564,81,98
51565,69,73
51566,80,43
51567,63,76
51568,65,78
51569,46,74
51570,72,79
51571,61,93
51572,80,73
51573,48,54
51574,100,95
51575,43,79
51576,65,60
51577,79,72
51578,71,97
51579,86,52
51580,72,52
51581,76,84
51582,95,96
51583,50,48
51584,94,72
51585,84,43
51586,82,98
51587,83,42
51588,78,60
51589,91,42
51590,53,97
51591,68,51
51592,83,95
51593,58,81
51594,71,70
51595,90,54
51596,48,81
51597,96,47
51598,76,84
51599,66,43
51600,85,54
51601,99,66
51602,72,73
51603,42,56
51604,66,41
51605,68,84
51606,56,79
51607,51,90
51608,75,90
51609,69,57
51610,91,67
51611,69,78
51612,45,63
51613,65,78
51614,48,72
51615,98,81
51616,58,48
51617,90,85
51618,91,58
51619,66,62
51620,67,75
51621,53,64
51622,61,74
51623,78,97
51624,83,74
51625,50,57
51626,61,77
51627,76,53
51628,77,69
51629,89,79
51630,76,50
51631,87,66
51632,48,94
51633,60,55
51634,68,72
51635,42,43
51636,53,76
51637,65,48
51638,73,87
51639,85,82
51640,58,87
51641,99,41
51642,73,44
51643,46,86
51644,86,40
51645,43,94
51646,71,40
51647,40,62
51648,46,67
51649,91,86
51650,95,71
51651,90,42
51652,89,67
51653,85,99
51654,91,44
51655,80,48
51656,42,48
51657,73,78
51658,52,73
51659,95,50
51660,85,91
51661,72,92
51662,76,85
51663,96,60
51664,40,50
51665,80,66
51666,87,41
51667,76,45
51668,71,44
51669,82,60
51670,77,72
51671,68,55
51672,66,60
51673,90,98
51674,86,92
51675,80,63
51676,95,85
51677,79,45
51678,97,68
51679,47,44
51680,94,47
51681,80,80
51682,64,68
51683,40,68
51684,74,93
51685,72,56
51686,51,83
51687,79,58
51688,84,42
51689,90,82
51690,59,83
51691,88,84
51692,95,44
51693,61,79
51694,45,93
51695,98,42
51696,73,59
51697,86,57
51698,64,63
51699,44,80
51700,62,65
51701,51,82
51702,84,77
51703,51,44
51704,71,79
51705,96,60
51706,46,68
51707,51,64
51708,76,99
51709,74,97
51710,68,49
51711,50,49
51712,60,46
51713,84,65
51714,80,84
51715,55,76
51716,48,63
51717,92,75
51718,47,52
51719,45,61
51720,64,51
51721,76,94
51722,89,78
51723,85,64
51724,62,41
51725,70,82
51726,76,42
51727,51,82
51728,99,72
51729,51,82
51730,41,58
51731,96,80
51732,82,90
51733,55,64
51734,59,98
51735,95,73
51736,55,67
51737,49,58
51738,70,100
51739,98,80
51740,74,82
51741,62,50
51742,86,57
51743,96,47
51744,45,78
51745,78,100
51746,58,51
51747,74,67
51748,83,96
51749,96,83
51750,58,48
51751,71,98
51752,70,92
51753,76,57
51754,45,83
51755,54,100
51756,43,46
51757,79,66
51758,48,89
51759,63,96
51760,90,68
51761,58,41
51762,92,86
51763,43,94
51764,62,40
51765,77,55
51766,61,51
51767,73,100
51768,55,84
51769,86,52
51770,72,68
51771,72,46
51772,73,75
51773,67,63
51774,65,54
51775,85,61
51776,98,95
51777,64,83
51778,99,45
51779,48,48
51780,100,80
51781,96,47
51782,56,45
51783,72,61
51784,69,76
51785,82,77
51786,80,54
51787,85,48
51788,86,95
51789,77,82
51790,90,88
51791,96,88
51792,80,93
51793,43,96
51794,50,76
51795,82,100
51796,85,42
51797,40,48
51798,88,60
51799,53,93
51800,51,87
51801,97,60
51802,60,79
51803,95,86
51804,79,92
51805,68,69
51806,60,99
51807,95,74
51808,46,68
51809,42,55
51810,85,45
51811,97,80
51812,79,62
51813,58,44
51814,67,92
51815,49,82
51816,42,45
51817,50,43
51818,62,95
51819,74,41
51820,78,71
51821,64,71
51822,89,55
51823,40,63
51824,82,77
51825,62,77
51826,71,52
51827,41,44
51828,59,96
51829,84,57
51830,60,67
51831,47,74
51832,93,65
51833,50,77
51834,77,65
51835,65,80
51836,66,81
51837,83,98
51838,61,42
51839,64,87
51840,74,82
51841,57,92
51842,66,100
51843,78,88
51844,42,56
51845,99,61
51846,91,41
51847,49,74
51848,79,51
51849,62,91
51850,90,62
51851,42,67
51852,91,100
51853,85,74
51854,43,90
51855,69,63
51856,60,59
51857,72,100
51858,81,63
51859,91,71
51860,85,69
51861,64,51
51862,54,86
51863,78,47
51864,40,64
51865,86,68
51866,53,61
51867,44,90
51868,90,59
51869,65,88
51870,72,79
51871,87,71
51872,77,89
51873,92,58
51874,44,53
51875,65,52
51876,53,49
51877,53,42
51878,66,52
51879,49,79
51880,76,58
51881,89,55
51882,44,70
51883,74,52
51884,93,41
51885,100,84
51886,60,61
51887,80,76
51888,67,79
51889,75,88
51890,68,71
51891,70,72
51892,82,43
51893,75,81
51894,95,62
51895,89,42
51896,95,43
51897,84,48
51898,71,43
51899,72,99
51900,89,77
51901,71,81
51902,82,46
51903,99,78
51904,43,70
51905,57,88
51906,99,90
51907,56,49
51908,88,44
51909,73,58
51910,68,86
51911,80,80
51912,57,58
51913,48,94
51914,57,95
51915,71,98
51916,91,79
51917,40,97
51918,72,89
51919,44,57
51920,59,43
51921,55,87
51922,67,62
51923,84,73
51924,57,84
51925,91,42
51926,59,65
51927,84,97
51928,56,100
51929,91,85
51930,47,69
51931,74,43
51932,40,93
51933,65,78
51934,91,86
51935,47,42
51936,97,96
51937,63,98
51938,44,51
51939,88,40
51940,49,48
51941,67,54
51942,58,84
51943,75,48
51944,96,65
51945,86,51
51946,71,60
51947,81,54
51948,90,82
51949,66,52
51950,93,55
51951,75,45
51952,100,91
51953,78,47
51954,76,87
51955,70,67
51956,98,72
51957,48,52
51958,55,71
51959,99,61
51960,52,64
51961,91,71
51962,40,84
51963,45,83
51964,73,75
51965,44,94
51966,58,99
51967,78,66
51968,54,85
51969,45,86
51970,84,65
51971,86,73
51972,69,55
51973,69,98
51974,65,83
51975,54,97
51976,51,74
51977,42,65
51978,94,81
51979,65,61
51980,82,53
51981,70,45
51982,91,76
51983,91,76
51984,90,65
51985,73,100
51986,44,48
51987,80,87
51988,85,75
51989,50,60
51990,63,52
51991,84,52
51992,50,60
51993,64,69
51994,70,42
51995,61,54
51996,70,62
51997,79,76
51998,71,98
51999,72,79
52000,75,65
52001,58,71
52002,91,65
52003,44,93
52004,65,100
52005,62,97
52006,94,69
52007,93,77
52008,44,83
52009,49,43
52010,42,56
52011,91,48
52012,73,82
52013,82,74
52014,94,84
52015,86,73
52016,97,70
52017,86,43
52018,63,68
52019,94,68
52020,60,51
52021,68,51
52022,75,85
52023,42,91
52024,79,97
52025,82,98
52026,64,82
52027,74,60
52028,40,45
52029,73,63
52030,54,51
52031,54,80
52032,67,79
52033,47,66
52034,88,92
52035,98,49
52036,88,62
52037,82,60
52038,42,51
52039,85,48
52040,74,51
52041,97,88
52042,95,97
52043,73,82
52044,52,88
52045,99,75
52046,50,65
52047,90,95
52048,67,62
52049,95,59
52050,87,75
52051,92,70
52052,79,70
52053,46,75
52054,72,55
52055,53,61
52056,58,73
52057,59,52
52058,99,86
52059,41,65
52060,91,49
52061,71,89
52062,64,69
52063,91,79
52064,83,88
52065,98,55
52066,47,80
52067,86,90
52068,56,72
52069,44,52
52070,91,70
52071,78,59
52072,92,55
52073,48,55
52074,92,41
52075,90,99
52076,52,92
52077,74,88
52078,71,71
52079,64,70
52080,99,67
52081,62,64
52082,63,52
52083,93,71
52084,87,71
52085,65,41
52086,93,61
52087,66,86
52088,80,79
52089,40,55
52090,67,51
52091,55,69
52092,59,76
52093,53,75
52094,71,60
52095,81,45
52096,78,74
52097,78,77
52098,75,51
52099,50,76
52100,56,75
52101,56,62
52102,41,63
52103,91,74
52104,90,56
52105,70,53
52106,66,49
52107,88,88
52108,93,90
52109,48,63
52110,97,89
52111,99,82
52112,84,98
52113,46,45
52114,58,86
52115,99,55
52116,93,97
52117,69,77
52118,87,83
52119,56,57
52120,85,40
52121,82,48
52122,55,76
52123,58,98
52124,84,54
52125,77,84
52126,59,78
